[scen0]
Я знал, что буду падать вечно, и даже не беспокоился об ударе. Нет никакой смерти, мы все останемся внутри. Прошлое не имело значения, будущее тоже: миллиарды вселенных в миллиардах домов проживали жизни и начинали их заново, барахтаясь в бесконечном океане под названием Уют.__
Теперь я понимал, почему он так называется.__
Хозяин, о котором говорила та женщина, никуда не уходил: он всегда был здесь, всегда и останется. Он живет в каждом доме, на каждом этаже, во всех квартирах, даже в самом воздухе, а значит, и в нас.__
Не помню, сколько времени прошло. Может, секунда, может — много лет, а я все продолжал падать. Я был частью бесконечности, и стремительно двигался во всех направлениях одновременно.__
И, осознав свою всемощность, я навечно остановил поток приземленных человеческих мыслей, потому как всегда только об этом и мечтал.__
КОНЕЦ.

	[buttons]	None;
		 	None;
		 	None;
		 	None
	[progress]	0;
			0;
			0;
			0;
	[image]		./img5.png
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
